564138158	20160728	201607	2016	2016.5699	MOS	ISLAMIC				MOS					AFG	KABUL	AFG								0	194	194	19	4	-10.0	136	8	96	-6.13233155678937	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20160728	http://www.newsmax.com/Newsfront/comey-terrorist-diaspora-come/2016/07/27/id/740894/
564138168	20160728	201607	2016	2016.5699	MOS	ISLAMIC				MOS					GOV	GOVERNMENT						GOV			0	190	190	19	4	-10.0	6	1	6	-4.76703355379826	4	Istanbul, Istanbul, Turkey	TU	TU34	41.0186	28.9647	-755070	4	Sirte, Sha`biyat Surt, Libya	LY	LY76	31.2089	16.5887	-3178329	4	Sirte, Sha`biyat Surt, Libya	LY	LY76	31.2089	16.5887	-3178329	20160728	http://www.africaleader.com/index.php/sid/246218023
564138178	20160728	201607	2016	2016.5699	MOS	ISLAMIC				MOS					REL	SAINT									0	084	084	08	2	7.0	12	1	12	-6.82992407291663	4	Saint-Etienne-Du-Rouvray, Haute-Normandie, France	FR	FRA7	49.3779	1.10467	-1465227	4	Saint-Etienne-Du-Rouvray, Haute-Normandie, France	FR	FRA7	49.3779	1.10467	-1465227	4	Saint-Etienne-Du-Rouvray, Haute-Normandie, France	FR	FRA7	49.3779	1.10467	-1465227	20160728	http://www.irishtimes.com/news/world/europe/terror-attacks-pressure-mounts-on-european-leaders-1.2736654
564138188	20160728	201607	2016	2016.5699	MOSSHICVL	SHIA				MOS	SHI	CVL													0	138	138	13	3	-7.0	8	1	8	-6.56167979002625	1	Russia	RS	RS	60	100	RS	0							1	Russia	RS	RS	60	100	RS	20160728	http://www.asianage.com/mumbai/were-isis-men-planning-attack-during-ramzan-126
564138198	20160728	201607	2016	2016.5699	NGA	PORT HARCOURT	NGA																		1	040	040	04	1	1.0	20	2	20	-5.99521411478982	0							0							0							20160728	http://punchng.com/dont-shift-rivers-rerun-parties-tell-inec/
564138208	20160728	201607	2016	2016.5699	NGA	NIGERIA	NGA								GOV	GOVERNMENT						GOV			0	110	110	11	3	-2.0	1	1	1	-6.29984051036682	4	Buhari, Kano, Nigeria	NI	NI29	11.4148	8.25082	-2008713	4	Arewa, Oyo, Nigeria	NI	NI32	7.53333	3.80472	387630	4	Arewa, Oyo, Nigeria	NI	NI32	7.53333	3.80472	387630	20160728	http://www.vanguardngr.com/2016/07/padded-budget-100-reps-want-dogara-lasun-others-prosecuted/
564138218	20160728	201607	2016	2016.5699	NGA	NIGERIA	NGA								MED	CORRESPONDENT						MED			1	040	040	04	1	1.0	6	2	6	-0.904159132007235	5	Bayelsa State, Bayelsa, Nigeria	NI	NI52	4.75	6.08333	9098614	5	Bayelsa State, Bayelsa, Nigeria	NI	NI52	4.75	6.08333	9098614	5	Bayelsa State, Bayelsa, Nigeria	NI	NI52	4.75	6.08333	9098614	20160728	http://punchng.com/military-approach-not-right-option-militants-says-dickson/
564138228	20160728	201607	2016	2016.5699	NGODNKREF	DANISH REFUGEE COUNCIL	DNK					NGO	REF		OPP	THE OPPOSITION						OPP			1	020	020	02	1	3.0	2	2	2	-3.45553714443524	1	Denmark	DA	DA	56	10	DA	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	4.84597	31.6012	-7975	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	4.84597	31.6012	-7975	20160728	http://humanitariannews.org/20160728/south-sudan-south-sudan-violence-fuels-humanitarian-crisis
564138238	20160728	201607	2016	2016.5699	NGOXFM	OXFAM		XFM				NGO			SSDGOV	SOUTH SUDAN	SSD					GOV			1	020	020	02	1	3.0	2	1	2	-2.73972602739726	1	Sudan	SU	SU	15	30	SU	1	Sudan	SU	SU	15	30	SU	1	Sudan	SU	SU	15	30	SU	20160728	https://www.oxfam.org/en/pressroom/pressreleases/2016-07-28/violence-fuels-south-sudans-humanitarian-crisis
564138248	20160728	201607	2016	2016.5699	NPLGOVJUD	BAHADUR SINGH	NPL					GOV	JUD												1	120	120	12	3	-4.0	5	1	5	-1.08695652173913	0							0							0							20160728	http://www.thehindu.com/news/national/other-states/new-cbse-chairman/article8908539.ece
564157167	20160728	201607	2016	2016.5699	USA	MICHIGAN	USA								COP	TROOPER						COP			1	190	190	19	4	-10.0	13	4	13	-7.89424143065481	3	The White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	The White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	The White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20160728	http://www.usnews.com/news/articles/2016-07-27/at-democratic-convention-an-emotional-focus-on-gun-control
564157177	20160728	201607	2016	2016.5699	USA	UNITED STATES	USA								CVL	TOURIST						CVL			1	010	010	01	1	0.0	152	76	152	-0.316510974405704	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20160728	http://abc6onyourside.com/news/election/couple-uses-political-dummies-to-mobilize-voters
564157187	20160728	201607	2016	2016.5699	USA	MIAMI	USA								DEU	GERMANY	DEU								1	173	173	17	4	-5.0	4	1	4	-9.3167701863354	1	Germany	GM	GM	51	9	GM	1	Germany	GM	GM	51	9	GM	1	Germany	GM	GM	51	9	GM	20160728	http://www.wptv.com/news/region-c-palm-beach-county/west-palm-beach/palm-beach-county-men-accused-of-conspiring-with-isis-to-remain-in-jail
564157197	20160728	201607	2016	2016.5699	USA	INDIANA	USA								GOV	GOVERNOR						GOV			1	010	010	01	1	0.0	6	1	6	0.33898305084745	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20160728	http://insider.foxnews.com/2016/07/27/oreilly-mike-pence-religious-views-gay-marriage-out-be-left-states
564157207	20160728	201607	2016	2016.5699	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	060	060	06	2	6.0	14	3	14	-2.09010108514712	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20160728	http://www.huffingtonpost.com/entry/trump-business-michael-bloomberg-dnc_us_579957a2e4b0d3568f85fbb7
564157217	20160728	201607	2016	2016.5699	USA	UNITED STATES	USA								HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	1	1	1	-10.9656301145663	3	Mckay-Dee Hospital, Utah, United States	US	USUT	41.1916	-111.952	1448722	3	West Point, Utah, United States	US	USUT	41.1183	-112.084	1434108	3	Mckay-Dee Hospital, Utah, United States	US	USUT	41.1916	-111.952	1448722	20160728	http://www.deseretnews.com/article/865658877/Attorneys-for-teen-accused-of-killing-2-with-car-want-case-kept-in-juvenile-court.html
564157227	20160728	201607	2016	2016.5699	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	015	015	01	1	0.0	1	1	1	-9.38775510204087	3	North Oaks, Minnesota, United States	US	USMN	45.1027	-93.0791	648674	3	North Oaks, Minnesota, United States	US	USMN	45.1027	-93.0791	648674	3	North Oaks, Minnesota, United States	US	USMN	45.1027	-93.0791	648674	20160728	http://minnlawyer.com/2014/08/22/north-oaks-attornery-disbarred-sentenced-to-10-years-in-prison/
564157237	20160728	201607	2016	2016.5699	USA	COLORADO	USA								JUD	COURT OF APPEALS						JUD			1	051	051	05	1	3.4	2	1	2	-0.21008403361344	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	2	Colorado, United States	US	USCO	39.0646	-105.327	CO	20160728	http://www.christiantoday.com/article/christian.baker.asks.u.s.supreme.court.to.intervene.in.same.sex.discrimination.case/91513.htm
564157247	20160728	201607	2016	2016.5699	USA	NEW JERSEY	USA								LAB	UNIONS						LAB			1	031	031	03	1	5.2	10	1	10	-3.54477611940298	3	Times Square, New York, United States	US	USNY	40.757	-73.986	967537	3	Times Square, New York, United States	US	USNY	40.757	-73.986	967537	3	Times Square, New York, United States	US	USNY	40.757	-73.986	967537	20160728	http://www.wsj.com/articles/greater-new-york-watch-1469667284
564157257	20160728	201607	2016	2016.5699	USA	AUSTIN	USA								LEG	SENATOR						LEG			0	043	043	04	1	2.8	13	2	13	-0.84888316940895	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20160728	https://www.rawstory.com/2016/07/bernie-sanders-tells-texas-delegates-trump-is-the-worst-candidate-in-modern-history/
564157267	20160728	201607	2016	2016.5699	USA	NEW YORK	USA								MED	WEBSITE						MED			1	043	043	04	1	2.8	70	12	70	0.513162869309064	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20160728	http://www.wgrz.com/news/subscription-scam-popping-up-across-wny/282760365
564157277	20160728	201607	2016	2016.5699	USA	ARIZONA	USA								MEX	MEXICO	MEX								1	061	061	06	2	6.4	35	2	35	-0.403173079066383	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	20160728	http://cvbugle.com/main.asp?SectionID=36&SubSectionID=996&TM=75253.45
564157287	20160728	201607	2016	2016.5699	USA	MINNESOTA	USA								OPP	PROTESTER						OPP			0	173	173	17	4	-5.0	10	1	10	-4.84739676840216	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20160728	http://qatar-tribune.com/news-details/id/15952
564157297	20160728	201607	2016	2016.5699	USA	UNITED STATES	USA								PSE	PALESTINIAN	PSE								0	015	015	01	1	0.0	2	1	2	-1.19581464872945	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	20160728	http://forward.com/news/national/346250/does-debbie-wasserman-schultzs-fall-signal-sea-change-in-jewish-influence-w/
564157307	20160728	201607	2016	2016.5699	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	051	051	05	1	3.4	5	4	5	-3.95216950780569	3	Sandy Hook, Connecticut, United States	US	USCT	41.4201	-73.2821	210639	1	Russia	RS	RS	60	100	RS	1	Russia	RS	RS	60	100	RS	20160728	http://www.santacruzsentinel.com/government-and-politics/20160727/convention-oreilly-attacks-critics-second-night-ratings
564157317	20160728	201607	2016	2016.5699	USA	UNITED STATES	USA								USABUS	UNITED STATES	USA					BUS			0	020	020	02	1	3.0	1	1	1	0.25188916876575	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20160728	http://hosted.ap.org/dynamic/stories/U/US_DEM_2016_CONVENTION_WHITE_MEN?SITE=GAGAI&SECTION=WEATHER&TEMPLATE=DEFAULT&CTIME=2016-07-27-21-53-07
564157327	20160728	201607	2016	2016.5699	USA	SALT LAKE CITY	USA								USAELI	UTAH	USA					ELI			1	016	016	01	1	-2.0	6	1	6	-7.76859504132229	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20160728	http://www.deseretnews.com/article/865658875/Judge-grants-states-motion-to-dismiss-corruption-charges-against-Mark-Shurtleff.html
564157337	20160728	201607	2016	2016.5699	USA	VIRGINIA	USA								USAGOV	UNITED STATES	USA					GOV			0	010	010	01	1	0.0	24	12	24	-1.99437500400521	1	Afghanistan	AF	AF	33	65	AF	1	Afghanistan	AF	AF	33	65	AF	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20160728	http://www.wcax.com/story/32550874/the-latest-clinton-gets-independent-boost-from-bloomberg
564157347	20160728	201607	2016	2016.5699	USA	INDIANA	USA								USAGOV	INDIANA	USA					GOV			1	020	020	02	1	3.0	13	3	13	-4.08806385077572	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	20160728	http://insider.foxnews.com/2016/07/27/oreilly-mike-pence-religious-views-gay-marriage-out-be-left-states
564157357	20160728	201607	2016	2016.5699	USA	CLEVELAND	USA								USAGOV	UNITED STATES	USA					GOV			1	043	043	04	1	2.8	3	1	3	-0.50761421319797	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ	33.7712	-111.388	AZ	20160728	http://cvbugle.com/main.asp?SectionID=1&SubSectionID=993&TM=75253.45
564157367	20160728	201607	2016	2016.5699	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	120	120	12	3	-4.0	280	93	280	-0.643221583006824	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20160728	http://www.noise11.com/news/b52s-to-release-1979-live-concert-20160728
564157377	20160728	201607	2016	2016.5699	USA	UNITED STATES	USA								USALEG	PHILADELPHIA	USA					LEG			0	010	010	01	1	0.0	7	3	7	-1.81116389548694	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20160728	http://www.montereyherald.com/article/NF/20160727/NEWS/160729703
564157387	20160728	201607	2016	2016.5699	USABUS	DENVER	USA					BUS													0	013	013	01	1	0.4	12	2	12	0.625609613358825	3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	0							3	Denver, Colorado, United States	US	USCO	39.7392	-104.985	201738	20160728	http://www.reporterherald.com/business-top-stories/ci_30176806/loveland-moms-invention-keeps-little-hands-out-trouble
564157397	20160728	201607	2016	2016.5699	USACVL	ILLINOIS	USA					CVL													1	020	020	02	1	3.0	6	1	6	-0.28248587570621	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	0							2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	20160728	http://www.wsiltv.com/story/32557464/governor-calls-for-redistricting-and-term-limits
564157407	20160728	201607	2016	2016.5699	USAEDU	ILLINOIS	USA					EDU			USA	UNITED STATES	USA								1	174	174	17	4	-5.0	6	2	6	-6.52952804546578	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	2	Illinois, United States	US	USIL	40.3363	-89.0022	IL	20160728	http://qctimes.com/news/state-and-regional/illinois/man-who-threatened-to-shoot-up-u-of-c-won/article_3b49806b-110a-5d5c-b3cf-7ceacc67e736.html
564157417	20160728	201607	2016	2016.5699	USAELI	GEORGE BUSH	USA					ELI			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	2	1	2	0.82372322899506	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	20160728	http://www.nytimes.com/2016/07/28/us/politics/democratic-party-bernie-sanders.html
564157427	20160728	201607	2016	2016.5699	USAGOV	THE WHITE HOUSE	USA					GOV													1	016	016	01	1	-2.0	24	4	24	-2.25329339535044	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	0							3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20160728	http://www.aol.com/article/2016/07/27/in-strong-attack-biden-says-trump-has-no-clue/21440342/
564157437	20160728	201607	2016	2016.5699	USAGOV	OVAL OFFICE	USA					GOV													0	084	084	08	2	7.0	7	7	7	-0.955686072827847	3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20160728	http://www.localnews8.com/news/politics/obama-prepares-to-hand-off-legacy-to-clinton/40918912
564157447	20160728	201607	2016	2016.5699	USAGOV	UNITED STATES	USA					GOV			GOV	GOVERNOR						GOV			1	010	010	01	1	0.0	2	1	2	0.33898305084745	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20160728	http://insider.foxnews.com/2016/07/27/oreilly-mike-pence-religious-views-gay-marriage-out-be-left-states
564157457	20160728	201607	2016	2016.5699	USAGOV	NEW YORK	USA					GOV			USA	NEW YORK	USA								1	020	020	02	1	3.0	4	1	4	-0.59171597633136	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20160728	http://www.noise11.com/news/b52s-to-release-1979-live-concert-20160728
564157467	20160728	201607	2016	2016.5699	USAGOV	JOE BIDEN	USA					GOV			USA	UNITED STATES	USA								1	111	111	11	3	-2.0	112	30	112	-1.03565432587663	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20160728	http://www.localnews8.com/news/politics/obama-prepares-to-hand-off-legacy-to-clinton/40918912
564157477	20160728	201607	2016	2016.5699	USAGOVMIL	ROBERT GATES	USA					GOV	MIL		USA	UNITED STATES	USA								0	190	190	19	4	-10.0	14	2	14	-2.71865938425647	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20160728	http://www.lifezette.com/polizette/hillarys-forgotten-egypt-catastrophe/
564157487	20160728	201607	2016	2016.5699	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								1	081	081	08	2	5.0	4	2	4	-7.20708233078773	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20160728	http://www.deseretnews.com/article/865658875/Judge-grants-states-motion-to-dismiss-corruption-charges-against-Mark-Shurtleff.html
564157497	20160728	201607	2016	2016.5699	USALEG	UNITED STATES	USA					LEG			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-0.78277886497064	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20160728	http://ww.abc6.com/story/32558549/congressman-cicilline-asks-obama-to-withhold-classified-briefings-from-trump
564157507	20160728	201607	2016	2016.5699	USAMED	REUTERS	USA					MED			TWN	TAIWAN	TWN								1	046	046	04	1	7.0	10	1	10	-1.65289256198347	4	Taipei, T'ai-pei, Taiwan	TW	TW03	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	25.0478	121.532	-2637882	20160728	http://www.reuters.com/article/taiwan-interbank-idUST8N17G02I
564157517	20160728	201607	2016	2016.5699	WSM	SAMOA	WSM																		0	040	040	04	1	1.0	6	1	6	-1.07181136120043	1	Germany	GM	GM	51	9	GM	0							1	Germany	GM	GM	51	9	GM	20160728	http://www.wrestlezone.com/news/733681-wwe-nxt-results-072716
564157527	20160728	201607	2016	2016.5699	ZWE	ZIMBABWE	ZWE																		1	125	125	12	3	-5.0	5	1	5	-1.29032258064516	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	-17.8178	31.0447	-2312291	0							4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	-17.8178	31.0447	-2312291	20160728	http://www.news-sentinel.com/news/us-and-world/Thousands-of-Mugabe-supporters-gather-in-Zimbabwe-s-capital
564159656	20150729	201507	2015	2015.5726	AUS	VICTORIA	AUS								PTY	PRESIDENTIAL CANDIDATE									1	173	173	17	4	-5.0	10	1	10	0.96153846153846	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	-17.8178	31.0447	-2312291	20160728	http://news2.onlinenigeria.com/africa/499186-i-m-still-going-strong-says-mugabe.html
564159666	20150729	201507	2015	2015.5726	LEG	LAWMAKER						LEG													0	090	090	09	2	-2.0	6	1	6	0.09970089730807	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	0							3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20160728	http://buglenewspapers.com/local-lawmakers-hold-town-hall-meeting-in-joliet-to-discuss-state-of-the-state
564159676	20150729	201507	2015	2015.5726	USAEDU	MINNESOTA	USA					EDU			USA	UNITED STATES	USA								1	084	084	08	2	7.0	1	1	1	1.4792899408284	3	La Crescent, Minnesota, United States	US	USMN	43.828	-91.304	646292	3	La Crescent, Minnesota, United States	US	USMN	43.828	-91.304	646292	3	La Crescent, Minnesota, United States	US	USMN	43.828	-91.304	646292	20160728	http://www.mankatofreepress.com/news/local_news/vineyard-opens-tasting-room-in-new-ulm/article_10941616-5443-11e6-a91b-834f101e65e4.html
564159686	20160721	201607	2016	2016.5507											USA	PENNSYLVANIA	USA								1	112	112	11	3	-2.0	22	3	22	-6.01407607489631	0							2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20160728	http://lancasteronline.com/news/pennsylvania/charged-for-deer-parts-seized-from-pennsylvania-restaurant/article_b2e684a9-2645-5b86-8044-be4074be4a48.html
564159696	20160727	201607	2016	2016.5671	COP	POLICE						COP													0	084	084	08	2	7.0	10	1	10	-8.38095238095238	4	Mayo Hospital, Punjab, Pakistan	PK	PK04	32.3335	71.8909	10620431	0							4	Mayo Hospital, Punjab, Pakistan	PK	PK04	32.3335	71.8909	10620431	20160728	http://nation.com.pk/lahore/28-Jul-2016/teen-s-body-discovered-from-canal
564159706	20160727	201607	2016	2016.5671	PAK	PAKISTAN	PAK								PTY	POLITICAL PARTIES									1	111	111	11	3	-2.0	1	1	1	-3.35570469798658	4	Lahore, Punjab, Pakistan	PK	PK04	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	31.5497	74.3436	-2767043	20160728	http://nation.com.pk/national/28-Jul-2016/pml-n-pti-branded-as-rightwing-conservative-parties
564159716	20160728	201607	2016	2016.5699											AUS	GREAT BARRIER REEF	AUS								1	036	036	03	1	4.0	5	1	5	0.37453183520599	0							1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20160728	http://www.themorningbulletin.com.au/news/migaloo-heads-north-own-bodyguard/3068762/
564159726	20160728	201607	2016	2016.5699											AUSGOV	AUSTRALIAN	AUS					GOV			1	036	036	03	1	4.0	44	1	38	0.463031442688994	0							4	Kings Beach, Queensland, Australia	AS	AS04	-26.8042	153.142	11423474	4	Kings Beach, Queensland, Australia	AS	AS04	-26.8042	153.142	11423474	20160728	http://www.thechronicle.com.au/news/revealed-taxpayers-will-fork-out-129473-mcveigh/3068698/
564159736	20160728	201607	2016	2016.5699											BUS	COMPANY						BUS			1	036	036	03	1	4.0	3	1	3	1.58415841584158	0							1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20160728	http://www.sharechat.co.nz/article/da6727c4/genesis-energy-ceo-england-wastes-no-time-overhauling-executive-team.html
564159746	20160728	201607	2016	2016.5699											CHN	JINAN	CHN								0	042	042	04	1	1.9	6	1	6	2.18579234972678	0							4	Jinan, Shandong, China	CH	CH25	36.6683	116.997	-1912283	4	Jinan, Shandong, China	CH	CH25	36.6683	116.997	-1912283	20160728	http://nation.com.pk/lahore/28-Jul-2016/punjab-building-a-new-future-with-shandong
564159756	20160728	201607	2016	2016.5699											COP	POLICE						COP			1	046	046	04	1	7.0	10	1	10	-1.57894736842105	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20160728	http://www.theolympian.com/news/nation-world/national/article92271422.html
564159766	20160728	201607	2016	2016.5699											COP	POLICE OFFICER						COP			0	190	190	19	4	-10.0	16	1	16	-1.90274841437632	0							3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Englewood, Illinois, United States	US	USIL	41.7798	-87.6459	408028	20160728	http://www.philly.com/philly/news/politics/dnc/20160728_Philly_s_former_top_cop__Clinton_the__strong_steady_leader__needed_to_address_gun_violence.html
564159776	20160728	201607	2016	2016.5699											CVL	VOTER						CVL			1	036	036	03	1	4.0	30	2	30	4.42659333236841	0							1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	20160728	http://www.freemalaysiatoday.com/category/opinion/2016/07/28/whats-next-for-pakatan-2/
564159786	20160728	201607	2016	2016.5699											DEU	BERLIN	DEU								1	120	120	12	3	-4.0	3	1	3	2.1505376344086	0							3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20160728	http://www.centralctcommunications.com/newbritainherald/article_d3bfb3ca-5466-11e6-a783-131211123abd.html
564159796	20160728	201607	2016	2016.5699											EDU	STUDENT						EDU			0	040	040	04	1	1.0	10	1	10	1.67130919220056	0							1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20160728	http://www.indianweekender.co.nz/Pages/ArticleDetails/16/6769/Bollywood/People-stop-taking-calls-if-you-deliver-a-flop-Abhishek-Bachchan
564159806	20160728	201607	2016	2016.5699											ELI	RETIRED						ELI			1	112	112	11	3	-2.0	8	1	8	-11.39896373057	0							4	Glenwood, Victoria, Australia	AS	AS07	-38.0833	142.317	-1575575	4	Glenwood, Victoria, Australia	AS	AS07	-38.0833	142.317	-1575575	20160728	http://sunshine.radiozinc.com.au/news/national-news/58695-jury-retires-in-korean-murder-trial
564159816	20160728	201607	2016	2016.5699											GOV	GOVERNOR						GOV			0	040	040	04	1	1.0	6	1	6	-2.57648953301127	0							4	Ovia, Nigeria (general), Nigeria	NI	NI00	7.42046	5.56116	-2024424	4	Ovia, Nigeria (general), Nigeria	NI	NI00	7.42046	5.56116	-2024424	20160728	http://tribuneonlineng.com/edo-2016-ripples-breach-trust/
564159826	20160728	201607	2016	2016.5699											GOV	MINIST						GOV			1	1041	104	10	3	-5.0	10	1	10	-4.60921843687375	0							0							0							20160728	http://www.dnaindia.com/mumbai/report-council-adjourned-for-third-day-over-opposition-uproar-on-corruption-2238741
564159836	20160728	201607	2016	2016.5699											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	2	1	2	-6.79611650485437	0							4	Philippine, Benguet, Philippines	RP	RP10	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	16.45	120.55	-2445611	20160728	http://www.philstar.com:8080/nation/2016/07/28/1607527/trike-driver-drug-watch-list-murdered-bauan-batangas
